NO	sigungu	beonji	bonbeon	bubeon	dangi	cls	area	cntr_ym	cntr_d	deposit	m_rent	floor	built_y	road_nm	cntr_prd	cntr_cls 	renew	pre_deposit	pre_m_rent
3413	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	59.82	202307	20	30000	0	5	1999	이촌로87길 21	202307~202407	신규			
3414	서울특별시 용산구 이촌동	404	404	0	한가람	전세	114.96	202307	20	100000	0	2	1998	이촌로71길 10	202308~202508	갱신	사용	120000	0
3415	서울특별시 용산구 이촌동	301170	301	170	반도	전세	197.46	202307	21	95000	0	3	1977	이촌로 32410	202309~202509	신규			
3416	서울특별시 용산구 이촌동	422	422	0	북한강(성원)	월세	59.55	202307	21	30000	50	4	2001	이촌로2가길 66	202308~202508	신규			
3417	서울특별시 용산구 이촌동	30286	302	86	빌라맨션	전세	174.48	202307	21	95000	0	12	1974	이촌로 156	202310~202510	신규			
3418	서울특별시 용산구 이촌동	404	404	0	한가람	전세	114.96	202307	21	88000	0	11	1998	이촌로69길 30	202309~202509	신규			
3419	서울특별시 용산구 이촌동	301155	301	155	두산위브트레지움	전세	89.09	202307	22	70000	0	8	1976	이촌로 177	202310~202510	신규			
3420	서울특별시 용산구 이촌동	436	436	0	래미안첼리투스	전세	124.02	202307	22	200000	0	37	2015	이촌로 310	202309~202509	갱신		168000	0
3421	서울특별시 용산구 이촌동	402	402	0	강촌	월세	59.12	202307	22	30000	60	7	1998	이촌로87길 14	202308~202508	신규			
3422	서울특별시 용산구 이촌동	402	402	0	강촌	전세	114.595	202307	22	82500	0	12	1998	이촌로87길 13	202308~202508	갱신		135000	0
3423	서울특별시 용산구 이촌동	402	402	0	강촌	월세	59.12	202307	22	30000	60	7	1998	이촌로87길 14					
3424	서울특별시 용산구 이촌동	395	395	0	대림	전세	114.96	202307	22	55120	0	6	1994	이촌로2가길 122	202307~202507	갱신		52500	0
3425	서울특별시 용산구 이촌동	30027	300	27	리버뷰	월세	141.55	202307	22	10000	220	8	1970	이촌로 224	202308~202508	신규			
3426	서울특별시 용산구 이촌동	3991	399	1	우성	전세	58.2	202307	22	45000	0	1	1995	이촌로 193	202311~202511	갱신		46200	0
3427	서울특별시 용산구 이촌동	30261	302	61	제일	전세	128.93	202307	22	90000	0	2	1976	이촌로 192	202307~202510	신규			
3428	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202307	22	58000	0	6	1998	이촌로65길 8	202310~202510	신규			
3429	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202307	22	58000	0	10	1998	이촌로65가길 51	202310~202510	신규			
3430	서울특별시 용산구 이촌동	404	404	0	한가람	월세	114.96	202307	22	60000	200	15	1998	이촌로71길 10	202308~202508	신규			
3431	서울특별시 용산구 이촌동	404	404	0	한가람	전세	114.96	202307	22	93100	0	4	1998	이촌로65가길 23	202309~202509	신규			
3432	서울특별시 용산구 이촌동	404	404	0	한가람	월세	84.96	202307	22	70000	60	17	1998	이촌로71길 10	202310~202510	신규			
3433	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202307	22	55000	0	10	1998	이촌로65길 8	202309~202509	신규			
3434	서울특별시 용산구 이촌동	415	415	0	한강(대우)	전세	134.13	202307	22	105000	0	12	2000	이촌로65가길 3	202310~202510	신규			
3435	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	월세	120.56	202307	22	10000	145	5	1971	이촌로 248					
3436	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	월세	120.56	202307	22	10000	145	5	1971	이촌로 248	202308~202508	신규			
3437	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	84.88	202307	22	65000	0	4	1997	이촌로34길 29	202309~202509	신규			
3438	서울특별시 용산구 이촌동	404	404	0	한가람	전세	84.89	202307	23	82000	0	1	1998	이촌로71길 10	202310~202510	신규			
3439	서울특별시 용산구 이촌동	404	404	0	한가람	전세	84.89	202307	23	82000	0	1	1998	이촌로71길 10					
3440	서울특별시 용산구 이촌동	436	436	0	래미안첼리투스	월세	124.02	202307	24	52500	850	27	2015	이촌로 310	202309~202509	갱신		52500	525
3441	서울특별시 용산구 이촌동	436	436	0	래미안첼리투스	전세	124.02	202307	24	190000	0	29	2015	이촌로 310	202308~202508	신규			
3442	서울특별시 용산구 이촌동	1933	193	3	강변	전세	63.93	202307	24	20000	0	4	1971	이촌로 104	202308~202508	갱신		20000	0
3443	서울특별시 용산구 이촌동	1935	193	5	강서	전세	52	202307	24	20000	0	6	1972	이촌로34길 10	202307~202502	갱신	사용	25000	0
3444	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202307	24	55000	0	4	1998	이촌로65길 8	202309~202509	신규			
3445	서울특별시 용산구 이촌동	415	415	0	한강(대우)	전세	84.98	202307	24	75000	0	20	2000	이촌로 181	202309~202509	갱신	사용	115000	0
3446	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	전세	87.54	202307	24	43000	0	4	1971	이촌로 248	202307~202507	신규			
3447	서울특별시 용산구 이촌동	426	426	0	이촌동삼성리버스위트	월세	180.82	202307	24	30000	580	2	2002	이촌로88길 30	202309~202509	신규			
3448	서울특별시 용산구 이촌동	414	414	0	이촌코오롱(B)	전세	59.82	202307	25	45500	0	1	1999	이촌로89길 32	202309~202509	갱신		42000	0
3449	서울특별시 용산구 이촌동	300301	300	301	삼익	전세	145.26	202307	25	55000	0	3	1979	이촌로 260	202308~202508	갱신		42000	0
3450	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	84.78	202307	25	80000	0	15	1999	이촌로87길 21	202308~202508	신규			
3451	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	59.82	202307	25	48000	0	14	1999	이촌로87길 21	202309~202509	신규			
3452	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	59.82	202307	25	48000	0	14	1999	이촌로87길 21					
3453	서울특별시 용산구 이촌동	404	404	0	한가람	월세	59.88	202307	25	10000	100	4	1998	이촌로65가길 51	202307~202507	신규			
3454	서울특별시 용산구 이촌동	402	402	0	강촌	전세	114.595	202307	26	100000	0	20	1998	이촌로87길 13	202309~202509	갱신		92000	0
3455	서울특별시 용산구 이촌동	20627	206	27	이촌시범	월세	59.5	202307	26	4000	50	6	1970	이촌로14길 16	202308~202408	신규			
3456	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	월세	59.82	202307	26	3000	158	9	1999	이촌로87길 21	202307~202407	갱신	사용	3000	150
3457	서울특별시 용산구 이촌동	404	404	0	한가람	월세	84.96	202307	26	25000	220	20	1998	이촌로65가길 51	202310~202509	갱신		25000	160
3458	서울특별시 용산구 이촌동	404	404	0	한가람	전세	84.96	202307	26	83000	0	5	1998	이촌로71길 10	202309~202509	신규			
3459	서울특별시 용산구 이촌동	404	404	0	한가람	전세	84.96	202307	26	83000	0	5	1998	이촌로71길 10					
3460	서울특별시 용산구 이촌동	426	426	0	이촌동삼성리버스위트	월세	137.37	202307	26	70000	300	7	2002	이촌로88길 30	202309~202509	신규			
3461	서울특별시 용산구 이촌동	402	402	0	강촌	전세	59.12	202307	27	48000	0	10	1998	이촌로87길 14	202309~202509	신규			
3462	서울특별시 용산구 이촌동	301170	301	170	반도	전세	136.21	202307	27	80000	0	7	1977	이촌로 32410	202310~202510	신규			
3463	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	59.82	202307	27	53000	0	13	1999	이촌로87길 21	202308~202508	신규			
3464	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	전세	87.54	202307	27	70000	0	2	1971	이촌로 248	202307~202507	신규			
3465	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	전세	101.95	202307	27	30000	0	4	1971	이촌로 248	202310~202510	신규			
3466	서울특별시 용산구 이촌동	402	402	0	강촌	전세	84.85	202307	28	90000	0	18	1998	이촌로87길 14	202308~202508	신규			
3467	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	48.76	202307	28	32000	0	4	1999	이촌로 1008	202307~202507	신규			
3468	서울특별시 용산구 이촌동	30110	301	10	로얄맨숀	전세	186.12	202307	28	99250	0	10	1972	이촌로75길 6	202307~202507	갱신		89250	0
3469	서울특별시 용산구 이촌동	3991	399	1	우성	월세	58.2	202307	28	15000	130	11	1995	이촌로 193	202308~202508	신규			
3470	서울특별시 용산구 이촌동	404	404	0	한가람	월세	84.96	202307	28	10000	320	7	1998	이촌로65길 8	202309~202509	신규			
3471	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	전세	101.95	202307	28	30000	0	4	1971	이촌로 248	202307~202312	신규			
3472	서울특별시 용산구 이촌동	430	430	0	LG한강자이	월세	169.44	202307	29	45000	380	20	2003	이촌로64길 15	202308~202408	갱신		50000	300
3473	서울특별시 용산구 이촌동	30011	300	11	왕궁	전세	102.48	202307	29	42000	0	5	1975	이촌로88길 15	202309~202509	갱신	사용	42000	0
3474	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	84.78	202307	29	78000	0	12	1999	이촌로87길 21	202309~202509	갱신	사용	120000	0
3475	서울특별시 용산구 이촌동	30010	300	10	점보	전세	217.36	202307	29	85000	0	4	1974	이촌로88길 3	202308~202508	신규			
3476	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202307	29	62000	0	19	1998	이촌로65가길 51	202310~202510	신규			
3477	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	59.55	202307	29	53000	0	18	1997	이촌로34길 29	202308~202508	갱신	사용	60000	0
3478	서울특별시 용산구 이촌동	30262	302	62	코스모스	전세	250.44	202307	30	80000	0	5	1974	이촌로54길 5	202309~202509	신규			
3479	서울특별시 용산구 이촌동	402	402	0	강촌	전세	114.595	202307	31	107000	0	9	1998	이촌로87길 14	202310~202510	신규			
3480	서울특별시 용산구 이촌동	300301	300	301	삼익	전세	145.19	202307	31	67000	0	10	1979	이촌로 260	202308~202508	갱신	사용	72000	0
3481	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	월세	59.82	202307	31	3000	155	8	1999	이촌로87길 21	202308~202508	갱신		3000	150
3482	서울특별시 용산구 이촌동	30228	302	28	타워맨션	전세	139.67	202307	31	100000	0	14	1973	이촌로46길 2	202308~202602				
3483	서울특별시 용산구 이촌동	404	404	0	한가람	월세	59.88	202307	31	5000	210	10	1998	이촌로65가길 23	202309~202509	신규			
3484	서울특별시 용산구 이촌동	404	404	0	한가람	월세	84.96	202307	31	45000	150	20	1998	이촌로65길 8	202307~202407	갱신		20000	250
3485	서울특별시 용산구 이촌동	301155	301	155	두산위브트레지움	월세	89.09	202308	1	5000	300	5	1976	이촌로 177	202309~202509	신규			
3486	서울특별시 용산구 이촌동	301155	301	155	두산위브트레지움	전세	89.09	202308	1	66000	0	12	1976	이촌로 177	202308~202508	갱신	사용	63000	0
3487	서울특별시 용산구 이촌동	436	436	0	래미안첼리투스	월세	124.02	202308	1	10000	890	20	2015	이촌로 310	202309~202509	신규			
3488	서울특별시 용산구 이촌동	395	395	0	대림	전세	84.78	202308	1	62500	0	20	1994	이촌로2가길 122	202308~202508	신규			
3489	서울특별시 용산구 이촌동	411	411	0	동아그린	월세	84.82	202308	1	4000	153	10	1999	이촌로 1008	202309~202508	갱신	사용	4000	145
3490	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	84.78	202308	1	82000	0	8	1999	이촌로87길 21	202310~202510	신규			
3491	서울특별시 용산구 이촌동	415	415	0	한강(대우)	전세	84.98	202308	1	74000	0	18	2000	이촌로 181	202309~202509	갱신		78750	0
3492	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	59.55	202308	1	42000	0	12	1997	이촌로34길 29					
3493	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	84.88	202308	1	62000	0	16	1997	이촌로34길 29	202310~202510	신규			
3494	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	59.55	202308	1	42000	0	12	1997	이촌로34길 29	202309~202509	갱신	사용	42000	0
3495	서울특별시 용산구 이촌동	422	422	0	북한강(성원)	전세	59.55	202308	2	40000	0	4	2001	이촌로2가길 66	202308~202508	신규			
3496	서울특별시 용산구 이촌동	400	400	0	현대한강	월세	59.55	202308	2	10000	170	14	1997	이촌로34길 29	202309~202509	신규			
3497	서울특별시 용산구 이촌동	395	395	0	대림	전세	84.78	202308	3	60000	0	14	1994	이촌로2가길 122	202309~202509	신규			
3498	서울특별시 용산구 이촌동	30011	300	11	왕궁	전세	102.48	202308	3	47000	0	2	1974	이촌로88길 15	202308~202508	갱신		40000	4
3499	서울특별시 용산구 이촌동	415	415	0	한강(대우)	전세	60	202308	3	60000	0	18	2000	이촌로 181	202308~202508	갱신	사용	85000	0
3500	서울특별시 용산구 이촌동	404	404	0	한가람	전세	84.96	202308	4	80000	0	6	1998	이촌로 201	202308~202508	신규			
3501	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	월세	167.21	202308	4	5000	200	5	1971	이촌로 248	202310~202510	신규			
3502	서울특별시 용산구 이촌동	1933	193	3	강변	전세	65.55	202308	5	19000	0	5	1971	이촌로 104	202309~202509	신규			
3503	서울특별시 용산구 이촌동	395	395	0	대림	전세	59.22	202308	5	38000	0	10	1994	이촌로2가길 122	202308~202508	갱신		31500	0
3504	서울특별시 용산구 이촌동	395	395	0	대림	전세	84.78	202308	5	63000	0	17	1994	이촌로2가길 122	202308~202508	갱신	사용	70000	0
3505	서울특별시 용산구 이촌동	395	395	0	대림	월세	84.78	202308	5	40000	20	1	1994	이촌로2가길 122					
3506	서울특별시 용산구 이촌동	2112	211	2	시범(중산1차)	전세	59.5	202308	5	17000	0	2	1970	이촌로2가길 36	202308~202508	갱신	사용	15750	0
3507	서울특별시 용산구 이촌동	2112	211	2	시범(중산1차)	전세	49.59	202308	5	12000	0	3	1970	이촌로2가길 36	202309~202509	갱신	사용	12000	0
3508	서울특별시 용산구 이촌동	415	415	0	한강(대우)	전세	84.98	202308	5	80000	0	18	2000	이촌로65가길 3	202309~202509	신규			
3509	서울특별시 용산구 이촌동	415	415	0	한강(대우)	월세	60	202308	5	40000	62	4	2000	이촌로 181	202309~202509	신규			
3510	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	84.88	202308	5	51000	0	8	1997	이촌로34길 29	202308~202508	갱신		49000	0
3511	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	59.55	202308	5	51000	0	20	1997	이촌로34길 29	202310~202510	신규			
3512	서울특별시 용산구 이촌동	30263	302	63	한강동부	월세	83.77	202308	7	20000	240	4	2008	이촌로58길 16	202309~202509	신규			
3513	서울특별시 용산구 이촌동	402	402	0	강촌	월세	84.77	202308	7	5000	270	15	1998	이촌로87길 13	202310~202510	신규			
3514	서울특별시 용산구 이촌동	395	395	0	대림	전세	59.22	202308	7	40000	0	12	1994	이촌로2가길 122	202309~202509	신규			
3515	서울특별시 용산구 이촌동	300301	300	301	삼익	전세	145.19	202308	7	70000	0	4	1979	이촌로 260	202310~202510	갱신		73500	0
3516	서울특별시 용산구 이촌동	404	404	0	한가람	월세	84.89	202308	7	67000	52	10	1998	이촌로65길 8	202309~202402	갱신		67000	7
3517	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	59.55	202308	7	63000	0	12	1997	이촌로34길 29	202310~202510	신규			
3518	서울특별시 용산구 이촌동	430	430	0	LG한강자이	월세	134.72	202308	8	10000	410	11	2003	이촌로64길 15	202309~202509	신규			
3519	서울특별시 용산구 이촌동	30027	300	27	리버뷰	전세	141.55	202308	8	55000	0	6	1970	이촌로 224	202308~202508	갱신	사용	60000	0
3520	서울특별시 용산구 이촌동	404	404	0	한가람	월세	59.88	202308	8	30000	100	5	1998	이촌로65길 8	202309~202509	신규			
3521	서울특별시 용산구 이촌동	404	404	0	한가람	월세	114.96	202308	8	10000	219	9	1998	이촌로65길 8	202308~202508	갱신		10000	219
3522	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	114.96	202308	9	45000	0	7	1999	이촌로 1008	202308~202508	갱신		44500	0
3523	서울특별시 용산구 이촌동	422	422	0	북한강(성원)	전세	59.55	202308	9	43989	0	21	2001	이촌로2가길 66	202310~202510	갱신	사용	41895	0
3524	서울특별시 용산구 이촌동	3991	399	1	우성	월세	58.2	202308	9	40000	40	11	1995	이촌로 193	202309~202509	신규			
3525	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	월세	120.56	202308	9	30000	70	4	1971	이촌로 248	202309~202509	갱신		50000	200
3526	서울특별시 용산구 이촌동	402	402	0	강촌	전세	84.77	202308	10	78000	0	7	1998	이촌로87길 14	202309~202509	갱신		105000	0
3527	서울특별시 용산구 이촌동	395	395	0	대림	월세	59.22	202308	10	10000	120	20	1994	이촌로2가길 122	202308~202502	신규			
3528	서울특별시 용산구 이촌동	395	395	0	대림	월세	59.22	202308	10	20000	80	5	1994	이촌로2가길 122	202309~202509	신규			
3529	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	59.58	202308	10	35000	0	3	1999	이촌로 1008					
3530	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	59.58	202308	10	35000	0	3	1999	이촌로 1008	202309~202509	갱신		33000	0
3531	서울특별시 용산구 이촌동	3991	399	1	우성	전세	114.74	202308	11	95000	0	11	1995	이촌로 193	202309~202509	갱신	사용	135000	0
3532	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	59.82	202308	11	45150	0	9	1999	이촌로87길 21	202308~202508	갱신		45150	0
3533	서울특별시 용산구 이촌동	404	404	0	한가람	전세	114.96	202308	11	101000	0	5	1998	이촌로65가길 23	202309~202509	신규			
3534	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202308	11	63000	0	9	1998	이촌로65가길 51	202310~202510	신규			
3535	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	월세	87.54	202308	11	5000	150	2	1971	이촌로 248	202309~202509	신규			
3536	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	84.88	202308	11	63000	0	11	1997	이촌로34길 29	202309~202509	신규			
3537	서울특별시 용산구 이촌동	301155	301	155	두산위브트레지움	월세	89.09	202308	12	10000	270	5	1976	이촌로 177	202309~202509	신규			
3538	서울특별시 용산구 이촌동	436	436	0	래미안첼리투스	월세	124.02	202308	12	40000	700	7	2015	이촌로 310	202310~202510	갱신		60000	300
3539	서울특별시 용산구 이촌동	402	402	0	강촌	월세	114.595	202308	12	80000	100	12	1998	이촌로87길 13	202309~202509	신규			
3540	서울특별시 용산구 이촌동	395	395	0	대림	전세	59.22	202308	12	42000	0	16	1994	이촌로2가길 122	202310~202510	갱신	사용	50000	0
3541	서울특별시 용산구 이촌동	395	395	0	대림	전세	59.22	202308	12	41000	0	7	1994	이촌로2가길 122	202310~202510	신규			
3542	서울특별시 용산구 이촌동	395	395	0	대림	전세	59.22	202308	12	40000	0	10	1994	이촌로2가길 122	202310~202510	신규			
3543	서울특별시 용산구 이촌동	395	395	0	대림	전세	59.22	202308	12	40000	0	10	1994	이촌로2가길 122	202310~202510	신규			
3544	서울특별시 용산구 이촌동	30027	300	27	리버뷰	전세	151.08	202308	12	60000	0	6	1970	이촌로 224	202309~202509	신규			
3545	서울특별시 용산구 이촌동	422	422	0	북한강(성원)	전세	59.55	202308	12	47000	0	10	2001	이촌로2가길 66	202310~202510	신규			
3546	서울특별시 용산구 이촌동	20627	206	27	이촌시범	전세	59.5	202308	12	16000	0	3	1970	이촌로14길 16	202309~202509	신규			
3547	서울특별시 용산구 이촌동	3991	399	1	우성	월세	58.2	202308	12	10000	118	4	1995	이촌로 193	202310~202510	신규			
3548	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	59.82	202308	12	51000	0	5	1999	이촌로87길 21	202309~202509	신규			
3549	서울특별시 용산구 이촌동	404	404	0	한가람	월세	59.88	202308	12	5000	200	13	1998	이촌로65길 8	202309~202509	신규			
3550	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	전세	102.22	202308	12	42100	0	4	1971	이촌로 248	202308~202508	갱신		42000	0
3551	서울특별시 용산구 이촌동	400	400	0	현대한강	월세	59.55	202308	12	2000	120	19	1997	이촌로34길 29	202309~202509	갱신		2000	120
3552	서울특별시 용산구 이촌동	301155	301	155	두산위브트레지움	월세	89.09	202308	13	40000	170	9	1976	이촌로 177	202310~202510	신규			
3553	서울특별시 용산구 이촌동	404	404	0	한가람	월세	59.88	202308	13	13000	165	13	1998	이촌로65가길 23	202310~202510	갱신		3000	158
3554	서울특별시 용산구 이촌동	402	402	0	강촌	전세	59.12	202308	14	54000	0	8	1998	이촌로87길 14	202310~202510	신규			
3555	서울특별시 용산구 이촌동	402	402	0	강촌	월세	84.905	202308	14	40000	150	10	1998	이촌로87길 13	202310~202510	신규			
3556	서울특별시 용산구 이촌동	402	402	0	강촌	월세	106.645	202308	14	68000	65	9	1998	이촌로87길 14	202310~202510	갱신		64500	65
3557	서울특별시 용산구 이촌동	422	422	0	북한강(성원)	전세	59.55	202308	14	40000	0	19	2001	이촌로2가길 66	202310~202510	신규			
3558	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	월세	84.78	202308	14	60000	50	18	1999	이촌로87길 21	202308~202408	갱신		60000	50
3559	서울특별시 용산구 이촌동	404	404	0	한가람	전세	84.96	202308	14	69300	0	16	1998	이촌로 201					
3560	서울특별시 용산구 이촌동	415	415	0	한강(대우)	전세	84.98	202308	14	74000	0	8	2000	이촌로 181	202310~202510	신규			
3561	서울특별시 용산구 이촌동	415	415	0	한강(대우)	월세	84.98	202308	14	20000	290	22	2000	이촌로 181	202309~202508	신규			
3562	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	월세	120.56	202308	14	20000	150	4	1971	이촌로 248	202310~202510	갱신		30000	225
3563	서울특별시 용산구 이촌동	418	418	0	동부센트레빌	월세	100.92	202308	15	10000	340	10	2001	이촌로 174	202309~202509	신규			
3564	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	43.02	202308	15	35000	0	22	1999	이촌로 1008	202309~202509	신규			
3565	서울특별시 용산구 이촌동	30027	300	27	리버뷰	전세	147.8	202308	15	59000	0	4	1970	이촌로 224	202309~202509	신규			
3566	서울특별시 용산구 이촌동	30011	300	11	왕궁	전세	102.48	202308	15	42000	0	4	1974	이촌로88길 15	202309~202509	신규			
3567	서울특별시 용산구 이촌동	30011	300	11	왕궁	월세	102.48	202308	15	20000	120	3	1974	이촌로88길 15	202310~202608	신규			
3568	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	84.78	202308	15	71650	0	11	1999	이촌로87길 21	202308~202508	갱신		68250	0
3569	서울특별시 용산구 이촌동	404	404	0	한가람	전세	84.96	202308	15	79000	0	8	1998	이촌로 201	202310~202510	신규			
3570	서울특별시 용산구 이촌동	415	415	0	한강(대우)	월세	60	202308	15	40000	90	11	2000	이촌로 181	202309~202509	갱신		40000	150
3571	서울특별시 용산구 이촌동	415	415	0	한강(대우)	전세	84.98	202308	15	73000	0	11	2000	이촌로65가길 3	202310~202510	신규			
3572	서울특별시 용산구 이촌동	418	418	0	동부센트레빌	월세	100.92	202308	16	10000	350	12	2001	이촌로 174	202309~202509	신규			
3573	서울특별시 용산구 이촌동	20627	206	27	이촌시범	전세	69.42	202308	16	20660	0	3	1970	이촌로14길 16					
3574	서울특별시 용산구 이촌동	3991	399	1	우성	월세	58.2	202308	16	27000	105	12	1995	이촌로 193	202309~202509	신규			
3575	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202308	16	53000	0	3	1998	이촌로65길 8	202310~202510	신규			
3576	서울특별시 용산구 이촌동	404	404	0	한가람	월세	84.89	202308	16	5000	300	7	1998	이촌로 201	202309~202407	신규			
3577	서울특별시 용산구 이촌동	404	404	0	한가람	월세	84.89	202308	16	40000	196	12	1998	이촌로 201	202308~202508	갱신		30000	230
3578	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	59.55	202308	16	55000	0	8	1997	이촌로34길 29		갱신		45000	0
3579	서울특별시 용산구 이촌동	301155	301	155	두산위브트레지움	전세	89.09	202308	17	75000	0	6	1976	이촌로 177	202308~202408	갱신		63000	0
3580	서울특별시 용산구 이촌동	301155	301	155	두산위브트레지움	월세	89.09	202308	17	10000	280	11	1976	이촌로 177	202308~202508	신규			
3581	서울특별시 용산구 이촌동	301170	301	170	반도	전세	136.21	202308	17	130000	0	4	1977	이촌로 32410	202309~202610	갱신		140000	0
3582	서울특별시 용산구 이촌동	3991	399	1	우성	월세	58.2	202308	17	3000	190	13	1995	이촌로 193	202309~202509	신규			
3583	서울특별시 용산구 이촌동	404	404	0	한가람	월세	59.88	202308	17	5000	210	6	1998	이촌로65가길 51	202310~202510	신규			
3584	서울특별시 용산구 이촌동	436	436	0	래미안첼리투스	전세	124.35	202308	18	190000	0	23	2015	이촌로 310	202309~202509	갱신		168000	0
3585	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	59.82	202308	18	55000	0	15	1999	이촌로87길 21	202309~202509	신규			
3586	서울특별시 용산구 이촌동	30010	300	10	점보	전세	177.62	202308	18	90000	0	11	1974	이촌로88길 3	202310~202510	신규			
3587	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202308	18	52000	0	13	1998	이촌로65가길 23	202310~202510	신규			
3588	서울특별시 용산구 이촌동	395	395	0	대림	전세	59.22	202308	19	37000	0	5	1994	이촌로2가길 122	202311~202511	신규			
3589	서울특별시 용산구 이촌동	411	411	0	동아그린	월세	59.58	202308	19	40000	30	9	1999	이촌로 1008	202311~202511	신규			
3590	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	59.58	202308	19	45000	0	5	1999	이촌로 1008	202310~202510	신규			
3591	서울특별시 용산구 이촌동	411	411	0	동아그린	월세	59.58	202308	19	40000	30	9	1999	이촌로 1008					
3592	서울특별시 용산구 이촌동	411	411	0	동아그린	전세	59.58	202308	19	45000	0	5	1999	이촌로 1008					
3593	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	59.82	202308	19	54000	0	11	1999	이촌로87길 21	202310~202510	신규			
3594	서울특별시 용산구 이촌동	30023	300	23	한강맨숀	전세	120.56	202308	19	50000	0	1	1971	이촌로 248	202309~202509	신규			
3595	서울특별시 용산구 이촌동	422	422	0	북한강(성원)	월세	59.55	202308	20	5000	155	10	2001	이촌로2가길 66	202309~202509	신규			
3596	서울특별시 용산구 이촌동	430	430	0	LG한강자이	전세	168.53	202308	21	220000	0	4	2003	이촌로64길 15	202308~202408	신규			
3597	서울특별시 용산구 이촌동	404	404	0	한가람	월세	59.88	202308	21	30000	100	20	1998	이촌로65가길 23	202310~202510	신규			
3598	서울특별시 용산구 이촌동	404	404	0	한가람	전세	59.88	202308	21	55000	0	8	1998	이촌로65가길 51	202308~202508	갱신		52500	0
3599	서울특별시 용산구 이촌동	402	402	0	강촌	월세	114.595	202308	22	70000	150	3	1998	이촌로87길 14	202310~202510	신규			
3600	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	114.69	202308	22	105000	0	3	1999	이촌로87길 21	202309~202509	갱신	사용	120000	0
3601	서울특별시 용산구 이촌동	404	404	0	한가람	전세	114.96	202308	22	100000	0	6	1998	이촌로65가길 51	202311~202511	갱신		87150	0
3602	서울특별시 용산구 이촌동	404	404	0	한가람	전세	114.96	202308	22	105000	0	7	1998	이촌로65가길 23	202310~202510	신규			
3603	서울특별시 용산구 이촌동	400	400	0	현대한강	전세	84.88	202308	22	52000	0	8	1997	이촌로34길 29	202309~202509	갱신		48300	0
3604	서울특별시 용산구 이촌동	430	430	0	LG한강자이	월세	134.82	202308	23	110000	300	10	2003	이촌로64길 15	202310~202510	갱신		110000	300
3605	서울특별시 용산구 이촌동	412	412	0	이촌코오롱(A)	전세	59.82	202308	23	50000	0	10	1999	이촌로87길 21	202310~202510	신규			
